32,0,2.7904
32,50,3.4421
32,100,3.4421
32,150,3.4424
32,200,3.4424
32,250,3.4386
32,300,3.4405
32,350,2.9209
32,400,2.9108
32,450,2.8905
32,500,3.0277
32,550,3.0390
32,600,3.3197
32,650,3.8723
32,700,5.0210
32,750,3.3399
32,800,3.5913
32,850,3.8354
32,900,3.9584
32,950,5.4134
32,1000,5.6281
32,1050,6.1858
32,1100,6.5187
32,1150,7.5788
32,1200,8.7805
