32,0,15.7474
32,50,16.6224
32,100,17.7411
32,150,24.0539
32,200,21.0610
32,250,25.9404
32,300,32.2412
32,350,31.3039
32,400,31.1837
32,450,31.6489
32,500,31.0144
32,550,30.4239
32,600,32,650,32,700,32,750,32,800,32,850,32,900,32,950,32,1000,32,1050,32,1100,32,1150,32,1200,
